"구군","종별","의료기관명","소   재   지","일반 병상수","정신 병상수","요양 병상수","개설일자","전화번호"
"남구","치과의원","더플러스치과의원","울산광역시 남구 수암로128번길 7, 나동 2층 (야음동, 그린레포츠)","0","0","0","2015-08-05","052-267-7528"
"남구","치과의원","영치과의원","울산광역시 남구 수암로 132, 6층 (야음동)","0","0","0","2015-06-17","052-716-2776"
"남구","치과의원","더바른치과교정과치과의원","울산광역시 남구 삼산로267번길 8, 4층 (삼산동)","0","0","0","2015-04-16","052-269-2885"
"남구","치과의원","위너치과의원","울산광역시 남구 월평로 23, 3층 (신정동)","0","0","0","2015-03-11","052-268-2875"
"남구","치과의원","서울고른이치과교정과치과의원","울산광역시 남구 삼산로 270, 3층 (삼산동)","0","0","0","2015-03-11","052-232-2804"
"남구","치과의원","가이드치과의원","울산광역시 남구 삼산로267번길 6-15, 3층 (삼산동)","0","0","0","2015-03-06","052-913-2275"
"남구","치과의원","튼튼한치과의원","울산광역시 남구 북부순환도로 52, 2층 (무거동)","0","0","0","2015-01-29","052-265-2244"
"남구","치과의원","참치과의원","울산광역시 남구 돋질로302번길 31, 3층 (삼산동)","0","0","0","2014-04-15","052-260-2879"
"남구","치과의원","문상원치과의원","울산광역시 남구 울밀로 2906, 4층 402호 (무거동)","0","0","0","2014-04-03","052-222-7528"
"남구","치과의원","최진욱치과의원","울산광역시 남구 신정로 33, 2층 (달동, 경서빌딩)","0","0","0","2014-02-03","052-257-2812"
"남구","치과의원","편안한치과의원","울산광역시 남구 삼산로 17, 3층 (신정동)","0","0","0","2014-01-03","052-938-2875"
"남구","치과의원","득원치과의원","울산광역시 남구 문수로 403, 4층 (신정동)","0","0","0","2013-12-27","052-240-6401"
"남구","치과의원","미소안치과의원","울산광역시 남구 두왕로190번길 24, 2층 (선암동)","0","0","0","2013-10-21","052-227-2885"
"남구","치과의원","턱편한세민치과의원","울산광역시 남구 삼산로 300, 4층 (삼산동, LG전자하이프라자)","0","0","0","2013-05-06","052-285-2875"
"남구","치과의원","노바치과의원","울산광역시 남구 삼산로 270, 6층 (삼산동, 킴스빌딩)","0","0","0","2013-04-19","052-269-2822"
"남구","치과의원","청담치과의원","울산광역시 남구 삼산로278번길 8, 8층 (삼산동, LJ타워)","0","0","0","2013-04-11","052-700-2874"
"남구","치과의원","토토아이치과의원","울산광역시 남구 삼산로 251, 2층 (달동)","0","0","0","2013-03-27","052-211-1275"
"남구","치과의원","신종호치과의원","울산광역시 남구 중앙로 243-1, 3층 (신정동)","0","0","0","2013-02-20","052-266-2895"
"남구","치과의원","바른이치과교정과치과의원","울산광역시 남구 삼산로 303, 103동 4층 421호 (삼산동, 대성스카이렉스)","0","0","0","2013-02-05","052-256-2885"
"남구","치과의원","SM치과의원","울산광역시 남구 삼산로 136, 3층 (달동)","0","0","0","2013-01-23","052-227-7528"
"남구","치과의원","프란트치과의원","울산광역시 남구 중앙로290번길 30, 2층 (신정동)","0","0","0","2012-12-12","052-708-2875"
"남구","치과의원","미소모아치과의원","울산광역시 남구 삼산로 130, 3층 (달동)","0","0","0","2012-11-22","052-261-0875"
"남구","치과의원","서울바른치과교정과치과의원","울산광역시 남구 삼산로 273, 401호 (삼산동, 삼산타워)","0","0","0","2012-06-28","052-266-8528"
"남구","치과의원","울산BS치과교정과치과의원","울산광역시 남구 삼산로 254, 8층 (달동)","0","0","0","2012-06-13","052-265-2885"
"남구","치과의원","이플랜치과의원","울산광역시 남구 삼산중로 98, 201호 (삼산동)","0","0","0","2012-05-14","052-245-2870"
"남구","치과의원","새빛치과의원","울산광역시 남구 신정로 25, 2,3층 (달동)","0","0","0","2012-04-02","052-275-2875"
"남구","치과의원","서울정치과의원","울산광역시 남구 문수로 362, 101동 101호 (옥동, 옥동디아채주상복합아파트)","0","0","0","2011-08-30","052-274-2879"
"남구","치과의원","유디무거치과의원","울산광역시 남구 대학로 152, 9층 (무거동)","0","0","0","2011-03-30","052-222-6226"
"남구","치과의원","서울탑치과의원","울산광역시 남구 삼산로 243, 5층 (달동)","0","0","0","2011-03-23","052-257-7702"
"남구","치과의원","제밀치과의원","울산광역시 남구 대학로 128, 401호 (무거동)","0","0","0","2011-02-28","052-249-2822"
"남구","치과의원","서울닥터스치과의원","울산광역시 남구 수암로 133, 3,4층 (야음동)","0","0","0","2010-12-27","052-257-2080"
"남구","치과의원","엠케이치과의원","울산광역시 남구 삼산로 18, 2층 (신정동)","0","0","0","2010-11-24","052-266-2121"
"남구","치과의원","유디치과의원","울산광역시 남구 삼산로267번길 6-6, 2,3층 (삼산동)","0","0","0","2010-10-06","052-260-6996"
"남구","치과의원","따뜻한치과의원","울산광역시 남구 중앙로 263, 4층 (신정동)","0","0","0","2010-09-09","052-227-2825"
"남구","치과의원","소담치과의원","울산광역시 남구 수암로 129, 2층 (야음동)","0","0","0","2010-07-09","052-273-2804"
"남구","치과의원","아르떼치과의원","울산광역시 남구 화합로194번길 12-1, 3층 (삼산동)","0","0","0","2010-04-23","052-246-1556"
"남구","치과의원","화이트e치과의원","울산광역시 남구 삼산로 275, 3,4층 (삼산동)","0","0","0","2010-04-23","052-256-7552"
"남구","치과의원","새하나치과의원","울산광역시 남구 대학로 152, 7층 (무거동, 대로빌딩)","0","0","0","2010-04-20","052-249-1128"
"남구","치과의원","맑은치과의원","울산광역시 남구 문수로 414, 5층 (신정동)","0","0","0","2010-04-07","052-268-2833"
"남구","치과의원","탑연세치과의원","울산광역시 남구 봉월로 3, 2층 (신정동)","0","0","0","2010-04-06","052-243-2279"
"남구","치과의원","뉴욕연합치과의원","울산광역시 남구 삼산로 273, 7층 (삼산동, 삼산타워)","0","0","0","2010-01-07","052-283-2875"
"남구","치과의원","조이플란트치과의원","울산광역시 남구 삼산로 291 (삼산동)","0","0","0","2009-12-30","052-265-0001"
"남구","치과의원","해누리치과의원","울산광역시 남구 신복로72번길 28-6, 2층 (무거동)","0","0","0","2009-07-23","052-222-4275"
"남구","치과의원","더블유치과의원","울산광역시 남구 대학로 136, 6층 (무거동)","0","0","0","2009-04-10","052-221-1441"
"남구","치과의원","뉴욕치과의원","울산광역시 남구 대학로 157, 4층 (무거동, 부흥빌딩)","0","0","0","2009-03-31","052-232-2875"
"남구","치과의원","서울치과의원","울산광역시 남구 북부순환도로 13, 6층 (무거동, 보령메디칼)","0","0","0","2009-02-03","052-249-2275"
"남구","치과의원","e-플랜트치과의원","울산광역시 남구 삼산로108번길 4, 2~4층 (달동)","0","0","0","2009-01-08","052-267-5882"
"남구","치과의원","에이치엠치과의원","울산광역시 남구 중앙로167번길 26, 4층 (신정동)","0","0","0","2009-01-02","052-258-2805"
"남구","치과의원","서울연합치과의원","울산광역시 남구 수암로 121, 4층 (신정동)","0","0","0","2008-12-03","052-272-2888"
"남구","치과의원","화이트듀치과의원","울산광역시 남구 삼산로267번길 6-16, 5층 (삼산동)","0","0","0","2008-11-03","052-221-8275"
"남구","치과의원","에덴가족치과의원","울산광역시 남구 대학로 124 (무거동)","0","0","0","2008-08-08","052-277-9072"
"남구","치과의원","디에르치과의원","울산광역시 남구 화합로 148, 4층 (삼산동)","0","0","0","2008-07-14","052-261-9559"
"남구","치과의원","위스마일치과교정과치과의원","울산광역시 남구 삼산중로100번길 20, 1,2층 (삼산동)","0","0","0","2008-06-30","052-275-9111"
"남구","치과의원","선암치과의원","울산광역시 남구 두왕로64번길 5-14, 2층 (선암동)","0","0","0","2008-06-27","052-275-2750"
"남구","치과의원","주치과의원","울산광역시 남구 중앙로 6, 3층 (야음동)","0","0","0","2008-06-12","052-293-0613"
"남구","치과의원","연세큐치과의원","울산광역시 남구 두왕로 324 (신정동)","0","0","0","2008-04-22","052-256-2270"
"남구","치과의원","캐슬치과의원","울산광역시 남구 중앙로 2, 2층 (야음동)","0","0","0","2008-03-28","052-258-7528"
"남구","치과의원","옥동노블치과의원","울산광역시 남구 문수로 338, 5층 (옥동)","0","0","0","2008-01-04","052-266-2879"
"남구","치과의원","한일치과의원","울산광역시 남구 돋질로302번길 33, 2층 (삼산동)","0","0","0","2007-11-12","052-228-2884"
"남구","치과의원","무거리틀원치과의원","울산광역시 남구 북부순환도로 23, 3층 (무거동)","0","0","0","2007-07-11","052-277-8200"
"남구","치과의원","미담치과의원","울산광역시 남구 삼산로 258, 5층 (달동)","0","0","0","2007-05-15","052-221-2553"
"남구","치과의원","강남웰치과의원","울산광역시 남구 대학로 141, 4층 (무거동)","0","0","0","2006-12-04","052-223-2875"
"남구","치과의원","전재민치과의원","울산광역시 남구 중앙로 232, 2층 (신정동)","0","0","0","2006-11-28","052-227-1275"
"남구","치과의원","굿타임치과의원","울산광역시 남구 문수로 339, 4층 (옥동, 정암빌딩)","0","0","0","2006-11-06","052-260-2928"
"남구","치과의원","즐거운치과의원","울산광역시 남구 수암로 134, 3층 (야음동)","0","0","0","2006-10-24","052-275-0403"
"남구","치과의원","굿모닝미치과의원","울산광역시 남구 삼산로 110, 4층 (달동, 굿모닝병원)","0","0","0","2006-09-18","052-275-7529"
"남구","치과의원","하이치과의원","울산광역시 남구 대학로 58, 2층 (무거동)","0","0","0","2006-07-12","052-223-2804"
"남구","치과의원","건민치과의원","울산광역시 남구 신정로 31, 2층 (달동)","0","0","0","2006-07-06","052-227-6990"
"남구","치과의원","참미소치과의원","울산광역시 남구 문수로 376, 4층 (옥동)","0","0","0","2006-04-11","052-260-2875"
"남구","치과의원","고은치과의원","울산광역시 남구 두왕로154번길 29, 2층 (선암동)","0","0","0","2006-03-20","052-261-2804"
"남구","치과의원","램브란트치과의원","울산광역시 남구 대학로 130, 4층 (무거동, 성진빌딩)","0","0","0","2006-03-13","052-277-7585"
"남구","치과의원","타임치과의원","울산광역시 남구 삼산로 277, 5층 (삼산동)","0","0","0","2006-03-10","052-266-4675"
"남구","치과의원","리틀원치과의원","울산광역시 남구 삼산로 243, 6층 (달동, 종범빌딩)","0","0","0","2006-01-26","052-258-1275"
"남구","치과의원","울산수치과의원","울산광역시 남구 삼산로 14, 2층 (신정동)","0","0","0","2006-01-16","052-256-2879"
"남구","치과의원","미서울치과의원","울산광역시 남구 화합로 150, 2,3,4,5층 (삼산동)","5","0","0","2005-09-29","052-258-2872"
"남구","치과의원","새얀치과의원","울산광역시 남구 야음로 37, 4층 (야음동)","0","0","0","2005-07-21","052-260-7528"
"남구","치과의원","대영치과의원","울산광역시 남구 돋질로 74, 3층 (달동)","0","0","0","2005-06-23","052-258-2888"
"남구","치과의원","삼산연세치과의원","울산광역시 남구 돋질로 387 (삼산동)","0","0","0","2005-06-15","052-275-2804"
"남구","치과의원","수암치과의원","울산광역시 남구 수암로 113, 4층 (신정동)","0","0","0","2005-04-22","052-276-2075"
"남구","치과의원","프라임치과의원","울산광역시 남구 화합로 162, 2층 202호 (삼산동, 나인파크)","0","0","0","2004-09-06","052-297-2875"
"남구","치과의원","꾸러기앤맘치과의원","울산광역시 남구 삼산로 260, 7층 (삼산동, 주연빌딩)","0","0","0","2004-08-09","052-274-1274"
"남구","치과의원","밝은미래치과의원","울산광역시 남구 중앙로 237 (신정동)","0","0","0","2004-05-08","052-256-7528"
"남구","치과의원","강경남치과의원","울산광역시 남구 굴화4길 31 (무거동)","0","0","0","2004-01-16","052-247-7528"
"남구","치과의원","미본치과의원","울산광역시 남구 삼산로 266, 9층 (삼산동, 굿모닝메디컬빌딩)","0","0","0","2004-01-16","052-258-2875"
"남구","치과의원","델타치과의원","울산광역시 남구 돋질로302번길 33 (삼산동)","0","0","0","2004-01-06","052-228-2830"
"남구","치과의원","미그린치과교정과치과의원","울산광역시 남구 삼산로 274, 10층 (삼산동)","0","0","0","2004-01-06","052-225-2828"
"남구","치과의원","델타전치과의원","울산광역시 남구 돋질로302번길 33, 1층 (삼산동)","0","0","0","2004-01-06","052-228-2840"
"남구","치과의원","e아름다운치과의원","울산광역시 남구 대학로 126, 4층 (무거동)","0","0","0","2003-08-18","052-222-2816"
"남구","치과의원","하늘치과의원","울산광역시 남구 삼산중로 69, 3층 (달동, 화신빌딩)","0","0","0","2003-06-27","052-261-2875"
"남구","치과의원","e푸른치과의원","울산광역시 남구 삼산로 272, 11층 (삼산동)","0","0","0","2003-06-02","052-247-7996"
"남구","치과의원","이상협치과의원","울산광역시 남구 삼산로 257, 5층 (달동, 달동1367-9재1종근린생활시설(주)금양개발)","0","0","0","2003-04-25","052-244-2875"
"남구","치과의원","울산화이트치과의원","울산광역시 남구 삼산로 283, 4층 (삼산동, 소망빌딩)","0","0","0","2003-03-29","052-256-2875"
"남구","치과의원","화이트치과의원","울산광역시 남구 옥현로 117, 4층 (무거동)","0","0","0","2002-04-25","052-249-3040"
